,dpisofirme,idcluster,coord_x,coord_y,idmun,idmza,C_blocksdirtfloor,C_HHdirtfloor,C_child05,C_households,C_people,C_rooms,C_HHpersons,C_waterland,C_waterhouse,C_waterbath,C_gasheater,C_refrigerator,C_washing,C_telephone,C_vehicle,C_overcrowding,C_poverty,C_illiterate,C_headeduc,C_dropouts515,C_employment,C_earnincome,S_HHpeople,S_headage,S_spouseage,S_headeduc,S_spouseeduc,S_rooms,S_waterland,S_waterhouse,S_electricity,S_cementfloor2000,S_hasanimals,S_animalsinside,S_garbage,S_washhands,S_incomepc,S_assetspc,S_shpeoplework,S_microenter,S_hrsworkedpc,S_consumptionpc,S_cashtransfers,S_milkprogram,S_foodprogram,S_dem1,S_dem2,S_dem3,S_dem4,S_dem5,S_dem6,S_dem7,S_dem8,S_seguropopular,S_shcementfloor,S_cementfloorkit,S_cementfloordin,S_cementfloorbat,S_cementfloorbed,S_satisfloor,S_satishouse,S_satislife,S_cesds,S_pss,S_instcement,S_instsanita,S_restsanita,S_constceili,S_restowalls,S_improveany,S_logrent,S_logsell
264,0.0,70001164.0,-103.474724,25.604101,7.0,1,0.65957445,0.3964899150948775,0.688597369612309,228.0,991.0,2.0087653482169436,4.346489529860647,0.05262938664670576,0.6842131565014521,0.9035074543534664,0.11842061605369836,0.30701315978117155,0.48246184069859355,0.8947390380658602,0.7456118417413611,2.6374298292293883,0.28069561458470527,0.13157982575265983,5.058888594309489,0.25000263515271637,1.5701714984157629,1.4824535208835936,3.0,37.0,34.0,9.0,6.0,1,1,0,1,0.0,0.0,0.0,1.0,7.0,1333.3334,35316.23,0.33333334,0.0,16.0,757.3333,55.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0,1.0,1.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.903487
2074,1.0,350002560.0,-103.42075,25.579327,35.0,29,0.5897436,0.25876907631754875,0.730259540833925,304.0,1254.0,2.0408075640076087,4.124995714739749,0.08914671034405106,0.5677625011456641,0.8873996742461857,0.04670296001591181,0.2072322380385901,0.4260608506830115,0.8772888105166586,0.7540240123083717,2.4874171191140224,0.1776286167533774,0.062497039962756004,6.385985280338087,0.23684572546105637,1.335514801113229,1.1513121645701558,4.0,26.0,24.0,8.0,12.0,1,1,0,1,0.0,1.0,0.0,0.0,3.0,1520.0,26457.443,0.25,0.0,12.0,1295.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,5.7037826,10.596635
1932,1.0,350002236.0,-103.46629,25.518095,35.0,17,0.62857145,0.19543195339653996,0.5975157675406745,241.0,1075.0,2.0531128768604328,4.460578008311418,0.08298672284328097,0.19087386180751056,0.5008253034714346,0.020744813428380183,0.27924481714414856,0.4497858933888036,0.9211605812009439,0.8921153545379639,2.4878967134784364,0.20747053821057204,0.11618174482677981,5.434744356084167,0.17426763728446484,1.4813265661975654,1.4107879583271707,7.0,35.0,31.0,6.0,3.0,4,1,0,1,1.0,0.0,0.0,1.0,7.0,471.42856,15767.399,0.14285715,0.0,7.142857,448.75714,0.0,0.0,0.0,0.2857143,0.2857143,0.14285715,0.0,0.0,0.14285715,0.14285715,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,6.3969297,11.0021
2169,1.0,350002931.0,-103.398,25.495333,35.0,18,0.81578946,0.29231495263977586,0.8014030322850307,428.0,1919.0,1.8125656642646433,4.483643915051612,0.023367756855822056,0.562724064443713,0.7279350440078807,0.04439322385832528,0.21767780491124802,0.46216822478258723,0.9112595854518569,0.8797264054556874,2.994201882977352,0.18925093365049808,0.06074859814666142,5.986661411891474,0.22429158879774752,1.4719640150248448,1.4065443856693873,6.0,44.0,35.0,3.0,12.0,1,1,0,1,0.5,1.0,1.0,1.0,6.0,500.0,17629.695,0.16666667,0.0,8.333333,714.9666,124.166664,1.0,0.0,0.0,0.16666667,0.16666667,0.0,0.16666667,0.33333334,0.16666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,5.521461,11.156251
2400,1.0,350003179.0,-103.38542,25.496017,35.0,31,0.83870965,0.6113517764395318,0.7787637098700599,226.0,910.0,1.4756858433242392,4.026545997214528,0.4307199115246798,0.8259911521346168,0.9823017711133029,0.08533141702677297,0.5424853985288501,0.6924778797985178,0.9603986740112305,0.8603588574755509,2.9177906682006025,0.4115035365113115,0.11603849572418011,5.840533644752165,0.23893362863928871,1.1371685762321,1.106197787597116,4.0,36.0,28.0,6.0,8.0,2,0,0,1,0.0,1.0,1.0,0.0,3.0,600.0,26535.69,0.25,0.0,11.25,849.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6051702,9.433484
809,0.0,70001624.0,-103.50367,25.612259,7.0,9,0.8684211,0.3477257535882192,0.8575274039621222,365.0,2298.0,1.5845805547008776,6.2958852532791765,0.14246876435737088,0.5549000008465492,0.6072147898478051,0.04139561669467247,0.293312602500393,0.5207835540379564,0.9027293139941072,0.8609361713879728,3.168407103133528,0.2712339714781879,0.07720164387193444,5.993833108144264,0.2739739747896586,2.663018903340379,2.4986347851687913,5.0,30.0,28.0,12.0,15.0,1,1,1,1,1.0,1.0,0.0,1.0,6.0,696.6666,22935.77,0.2,0.0,10.6,832.18,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.9077554,11.695247
433,0.0,70001323.0,-103.488846,25.584702,7.0,7,0.2647059,0.18949497970816206,0.7716979479680867,438.0,1838.0,2.8831401894626008,4.196348364494707,0.16666575368136577,0.31278356025208076,0.25570844678573956,0.027397260410056266,0.21004634687345322,0.3018324200965498,0.5454369863690851,0.5463445200223357,1.9374468043514583,0.14155159856630786,0.04338173561444566,9.651721636454264,0.15754018213650953,1.5274013700006215,1.4474958905346318,4.0,28.0,21.0,6.0,6.0,1,1,1,1,0.5,0.0,0.0,1.0,2.0,1000.0,26623.19,0.25,0.0,15.0,703.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.2103405
818,0.0,70001624.0,-103.50367,25.612259,7.0,34,0.8684211,0.3477257535882192,0.8575274039621222,365.0,2298.0,1.5845805547008776,6.2958852532791765,0.14246876435737088,0.5549000008465492,0.6072147898478051,0.04139561669467247,0.293312602500393,0.5207835540379564,0.9027293139941072,0.8609361713879728,3.168407103133528,0.2712339714781879,0.07720164387193444,5.993833108144264,0.2739739747896586,2.663018903340379,2.4986347851687913,4.0,25.0,29.0,9.0,3.0,2,1,1,1,0.5,0.0,0.0,1.0,2.0,781.25,26572.82,0.25,0.0,12.0,637.875,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.615806
969,0.0,70001889.0,-103.47128,25.570944,7.0,21,0.29032257,0.049222607504237785,0.7500045387938833,836.0,3276.0,3.243767449730321,3.918676654687909,0.018204067027169552,0.0843076546226392,0.09129832663604517,0.0012105262735814,0.06302476150282262,0.18001746489670858,0.510954299041529,0.48907427610963156,1.397836491536866,0.0263168663499458,0.012044497939388147,10.688077543340802,0.07416794146076915,1.4437701108923369,1.3959210375279332,4.0,36.0,33.0,6.0,12.0,2,1,0,1,0.0,0.0,0.0,1.0,2.0,837.5,27049.459,0.25,0.0,11.25,866.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3969297,10.596635
1057,0.0,71470000.0,-103.48428,25.567518,7.0,13,0.81578946,0.16739336403421948,0.7374631289535567,678.0,3158.0,2.203236425169098,4.657815921974745,0.00589867274669771,0.17992197377140193,0.3630519144478801,0.018129498821444216,0.20544129812260292,0.3525749238367278,0.8655499990007519,0.826751188542639,2.556786843809055,0.15781666782401657,0.0621253689833447,5.759731140811886,0.19764100309670146,1.623896157143742,1.4896769868237432,3.0,24.0,19.0,9.0,6.0,1,1,0,1,1.0,0.0,0.0,1.0,4.0,953.3333,35336.305,0.33333334,0.0,16.0,833.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2530,1.0,350550000.0,-103.30135,25.592232,35.0,7,0.32,0.05415675718639348,0.60979425363444,592.0,2654.0,2.7547506649751923,4.483113321098122,0.03901587879738292,0.29713615009913574,0.300318246757662,0.010136655456310994,0.1393716224544757,0.29660033998457164,0.7619476346550761,0.6679239877172418,1.9262535332425221,0.06756385164083661,0.0776986496875415,6.0869761737617285,0.12837229840256073,1.4814202825765352,1.3462808994022575,6.0,47.0,0.0,6.0,,3,1,1,1,0.0,1.0,0.0,1.0,4.0,533.3333,16617.008,0.16666667,0.0,8.0,490.6083,156.66667,0.0,0.0,0.33333334,0.16666667,0.16666667,0.0,0.0,0.16666667,0.16666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1700,1.0,350001971.0,-103.40213,25.500025,35.0,38,0.63793105,0.18246161476258307,0.7741938715980899,620.0,2835.0,2.3058529030892156,4.5725798268472,0.04527241952957645,0.37851709800381816,0.40228983952153113,0.035484355303549,0.2102808077489176,0.387694836431934,0.8544595162714681,0.7880909687088382,2.451167074326546,0.14354774355888367,0.04676903274751479,6.071077039164882,0.24032274388497876,1.6193577397254206,1.5629050008712275,8.0,55.0,57.0,2.0,3.0,2,1,0,1,0.0,1.0,1.0,1.0,3.0,325.0,13380.367,0.25,0.0,6.875,508.4375,0.0,0.0,0.0,0.0,0.25,0.25,0.125,0.125,0.0,0.125,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,9.903487
204,0.0,70000965.0,-103.47518,25.54578,7.0,21,0.625,0.14112882088400402,0.6983899491721759,746.0,3154.0,2.3842838021449686,4.227885146562919,0.03125053660160095,0.17647372645603107,0.5148026797790629,0.044868498800906674,0.27446823081765676,0.4430218538713839,0.7787711844047976,0.7883536144491814,2.136077978016544,0.15415871399017825,0.07143793548719493,6.079119280899498,0.14209008256807404,1.581770244935882,1.453086735416034,7.0,46.0,0.0,3.0,,1,1,1,1,0.0,0.0,0.0,1.0,4.0,285.7143,14982.171,0.14285715,0.0,7.142857,544.8571,0.0,1.0,0.0,0.14285715,0.0,0.14285715,0.0,0.14285715,0.2857143,0.2857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,
2562,1.0,350550000.0,-103.30135,25.592232,35.0,23,0.32,0.05415675718639348,0.60979425363444,592.0,2654.0,2.7547506649751923,4.483113321098122,0.03901587879738292,0.29713615009913574,0.300318246757662,0.010136655456310994,0.1393716224544757,0.29660033998457164,0.7619476346550761,0.6679239877172418,1.9262535332425221,0.06756385164083661,0.0776986496875415,6.0869761737617285,0.12837229840256073,1.4814202825765352,1.3462808994022575,4.0,27.0,23.0,6.0,7.0,1,1,0,1,0.25,1.0,0.0,1.0,6.0,1439.5833,27090.322,0.5,0.0,30.0,1549.125,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,16.0,1.0,0.0,0.0,1.0,0.0,1.0,6.214608,8.853665
2065,1.0,350002560.0,-103.42075,25.579327,35.0,31,0.5897436,0.25876907631754875,0.730259540833925,304.0,1254.0,2.0408075640076087,4.124995714739749,0.08914671034405106,0.5677625011456641,0.8873996742461857,0.04670296001591181,0.2072322380385901,0.4260608506830115,0.8772888105166586,0.7540240123083717,2.4874171191140224,0.1776286167533774,0.062497039962756004,6.385985280338087,0.23684572546105637,1.335514801113229,1.1513121645701558,9.0,44.0,40.0,1.0,0.0,2,1,1,1,0.0,1.0,0.0,1.0,4.0,1150.0,12010.307,0.44444445,0.0,22.444445,512.6667,0.0,0.0,0.0,0.22222222,0.0,0.5555556,0.0,0.11111111,0.0,0.11111111,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,6.3969297,10.819778
2699,1.0,352650000.0,-103.40017,25.54247,35.0,36,0.3,0.02731823282582419,0.5902193627859417,1064.0,4558.0,3.1135646830824086,4.283832801015754,0.002819454927641646,0.030450469793233657,0.07555441704011501,0.006578289420533001,0.0670421994046161,0.1529659776199133,0.4671626874154672,0.5400051712093497,1.6057333726631968,0.040415977400944644,0.030074718247230788,9.00434232475166,0.07612236908503942,1.5686142847950297,1.4633464239593734,7.0,65.0,0.0,5.0,,5,1,1,1,0.28571427,1.0,0.0,1.0,4.0,1721.4286,14867.156,0.42857143,0.0,23.428572,494.92856,0.0,0.0,0.0,0.14285715,0.0,0.2857143,0.0,0.0,0.14285715,0.2857143,0.14285715,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608,10.819778
330,0.0,70001200.0,-103.46334,25.59687,7.0,12,0.20833333,0.1250031255185604,0.7499968707561493,64.0,300.0,2.312501549720764,4.6875,0.10937969014048576,0.6562484372407198,0.703125,0.13020937703549862,0.2343765627592802,0.46354531683027744,0.8281203079968691,0.6510421857237816,2.274223417509347,0.23437812365591526,0.062498437240719795,5.968753099441528,0.1718734372407198,1.453120307996869,1.296870307996869,4.0,21.0,18.0,9.0,6.0,1,1,0,1,0.0,1.0,0.0,0.0,5.0,1000.0,26567.668,0.25,0.0,14.0,957.8,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,
216,0.0,70000965.0,-103.47518,25.54578,7.0,52,0.625,0.14112882088400402,0.6983899491721759,746.0,3154.0,2.3842838021449686,4.227885146562919,0.03125053660160095,0.17647372645603107,0.5148026797790629,0.044868498800906674,0.27446823081765676,0.4430218538713839,0.7787711844047976,0.7883536144491814,2.136077978016544,0.15415871399017825,0.07143793548719493,6.079119280899498,0.14209008256807404,1.581770244935882,1.453086735416034,8.0,39.0,38.0,0.0,5.0,3,1,0,1,0.0,1.0,0.0,1.0,3.0,543.9166,14366.23,0.25,0.0,12.125,554.1875,0.0,0.0,1.0,0.125,0.0,0.125,0.0,0.25,0.25,0.25,0.0,0.0,0.39999998,0.0,0.0,1.0,0.0,1.0,1.0,1.0,21.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,,
948,0.0,70001855.0,-103.51088,25.582094,7.0,2,0.7352941,0.2085574036998691,0.6344395721066755,331.0,1349.0,2.127290645034652,4.07553287287133,0.021347130173282682,0.19133897382327078,0.48238701168504006,0.03433564998592135,0.23333172387586978,0.4325924467104079,0.8339132974515149,0.8397329321800762,2.3574341632808444,0.1631380670740525,0.07311631419507399,6.404777653627885,0.18126676648044873,1.2537749317837625,1.223564952521886,8.0,65.0,54.0,0.0,0.0,1,1,1,1,0.0,1.0,1.0,1.0,4.0,415.0,12797.021,0.25,0.0,11.0,187.375,18.75,0.0,0.0,0.0,0.375,0.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2483,1.0,350003338.0,-103.42225,25.596865,35.0,12,0.0,0.0,1.0,3.0,12.0,2.6666666666666665,4.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.4166666666666667,0.0,0.0,8.333333333333334,0.3333333333333333,2.3333333333333335,2.3333333333333335,10.0,60.0,56.0,2.0,2.0,6,1,1,1,0.0,1.0,0.0,0.0,4.0,960.0,10113.095,0.3,0.0,14.4,439.996,0.0,0.0,0.0,0.1,0.2,0.1,0.2,0.1,0.0,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,10.596635
1394,1.0,350000066.0,-103.42125,25.56312,35.0,50,0.22,0.019573774277960018,0.36145917930244176,877.0,3610.0,4.358615309781604,4.116309145293458,0.014972976295271105,0.11418015906585119,0.044984036051968754,0.007148574668162225,0.04477787860578931,0.100513913000731,0.24337924553024048,0.28020148347965534,1.1718693269223417,0.026227024017473174,0.015031584991968345,10.93018795174367,0.039912999220014025,1.6043250802713218,1.4150534714641159,4.0,23.0,23.0,9.0,6.0,4,1,1,1,0.0,1.0,0.0,1.0,4.0,841.6667,25639.219,0.25,0.0,14.0,512.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,14.0,1.0,1.0,0.0,0.0,1.0,1.0,5.9914646,11.91839
1933,1.0,350002236.0,-103.46629,25.518095,35.0,6,0.62857145,0.19543195339653996,0.5975157675406745,241.0,1075.0,2.0531128768604328,4.460578008311418,0.08298672284328097,0.19087386180751056,0.5008253034714346,0.020744813428380183,0.27924481714414856,0.4497858933888036,0.9211605812009439,0.8921153545379639,2.4878967134784364,0.20747053821057204,0.11618174482677981,5.434744356084167,0.17426763728446484,1.4813265661975654,1.4107879583271707,6.0,48.0,43.0,2.0,6.0,1,1,0,1,1.0,1.0,1.0,1.0,2.0,1805.0555,17190.912,0.5,0.0,18.0,464.78333,12.5,0.0,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,6.55108,11.289782
2294,1.0,350003130.0,-103.4058,25.503883,35.0,23,0.76744187,0.2095429558319734,0.6993197542695245,582.0,2538.0,2.1178261242371654,4.36082626945784,0.05808350556494854,0.42243006794723037,0.4660621996188082,0.01829673498356875,0.1919252588781704,0.4034352275923765,0.8491991410140729,0.8010182163559694,2.6126075458690474,0.16838024090655482,0.053783676775870044,6.383103255963407,0.19587542879622416,1.5773230270831446,1.4793805797485142,9.0,36.0,35.0,3.0,6.0,2,1,0,1,0.0,1.0,0.0,1.0,3.0,755.55554,11561.837,0.33333334,0.0,15.111111,438.94446,0.0,0.0,0.0,0.11111111,0.33333334,0.22222222,0.0,0.0,0.22222222,0.11111111,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608,11.289782
2563,1.0,350550000.0,-103.30135,25.592232,35.0,24,0.32,0.05415675718639348,0.60979425363444,592.0,2654.0,2.7547506649751923,4.483113321098122,0.03901587879738292,0.29713615009913574,0.300318246757662,0.010136655456310994,0.1393716224544757,0.29660033998457164,0.7619476346550761,0.6679239877172418,1.9262535332425221,0.06756385164083661,0.0776986496875415,6.0869761737617285,0.12837229840256073,1.4814202825765352,1.3462808994022575,7.0,82.0,0.0,0.0,,3,1,0,1,0.8333333,0.0,0.0,1.0,5.0,389.2857,13816.384,0.14285715,0.0,6.857143,487.85715,85.71429,0.0,0.0,0.0,0.2857143,0.14285715,0.14285715,0.14285715,0.14285715,0.14285715,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608,11.289782
600,0.0,70001408.0,-103.48363,25.582026,7.0,11,0.9583333,0.17530517382868405,0.8103432520025078,696.0,3225.0,2.3143340863030533,4.6336195386689285,0.0028728448796546324,0.35646365154748677,0.4657974101003559,0.024810919388272297,0.19913865129152933,0.34595287377121803,0.8954112125539232,0.7775172368548382,2.4121807402577895,0.1752938218842978,0.07040129396422155,6.023319556795317,0.21408448496769214,1.6264422316660827,1.5344854894725757,6.0,44.0,41.0,6.0,8.0,2,1,1,1,0.0,1.0,1.0,1.0,5.0,1133.3334,17901.64,0.33333334,0.0,18.0,444.16666,0.0,0.0,0.0,0.16666667,0.0,0.33333334,0.0,0.0,0.33333334,0.16666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857933,11.0021
1250,0.0,120000518.0,-103.511955,25.537472,12.0,25,0.46938777,0.12422335552814913,0.7218721896220165,471.0,2099.0,2.497323773216037,4.45647770179052,0.010943099951288502,0.20815349890674503,0.30758407794239667,0.0106762209768761,0.16103736812648248,0.3144832273703978,0.751442033267578,0.6690564737704656,2.2646993689729404,0.10404076583825858,0.043070913246988994,6.655767683770247,0.11252781502000846,1.571125073038089,1.511677703533456,6.0,44.0,47.0,9.0,4.0,3,1,1,1,1.0,0.0,0.0,1.0,4.0,400.0,18090.158,0.16666667,0.0,9.333333,760.1667,0.0,0.0,0.0,0.16666667,0.0,0.33333334,0.0,0.0,0.16666667,0.33333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,6.214608,11.91839
897,0.0,70001836.0,-103.47252,25.585917,7.0,12,0.8333333,0.7568803520702378,0.805682531610847,458.0,1660.0,1.4222613651159028,3.624456997001015,0.41986091532561454,0.8200884276602466,0.9027652828974495,0.0657967253543404,0.47840632752039547,0.6438770749683463,0.9447692127727525,0.8571700862401438,2.976898931519954,0.30131113763459383,0.06149148524588373,6.536498028118017,0.1572100439446462,1.172489738880807,1.1310093829725507,6.0,35.0,29.0,3.0,8.0,2,1,0,1,0.6666666,0.0,0.0,1.0,4.0,66447.23,17641.264,0.16666667,0.0,7.0,,0.0,0.0,0.0,0.16666667,0.33333334,0.16666667,0.0,0.16666667,0.0,0.16666667,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214608,9.2103405
1544,1.0,350001115.0,-103.42364,25.506104,35.0,27,0.52380955,0.1232702209990906,0.6674841198672727,403.0,1840.0,2.3801384658434848,4.565753113247324,0.030120843397476536,0.34048709739230704,0.47712530864971153,0.010098263288549986,0.18850322840527328,0.4368238253865585,0.8359488837476404,0.788533745273467,2.3034915296966325,0.11415285345342556,0.07464317485653141,5.42452647017486,0.14886823614536976,1.6575714589348503,1.5831240495440386,6.0,24.0,29.0,9.0,6.0,1,1,1,1,0.0,0.0,0.0,1.0,3.0,444.44446,16754.588,0.16666667,0.0,8.0,590.1667,23.333334,0.0,1.0,0.0,0.33333334,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.615806
1614,1.0,350001882.0,-103.415405,25.502556,35.0,17,0.6415094,0.0929575966402908,0.6512528357134155,757.0,3363.0,2.4495290576073105,4.442536519099731,0.031702113907434826,0.16000119036695917,0.39781704218258473,0.013208982887797186,0.14841717426496578,0.3593977546439933,0.8136439947030031,0.792602238598399,2.203786507937836,0.07925508634889772,0.06340475575297165,5.673711597840726,0.19287424067052542,1.5640772866131922,1.5165215395243354,12.0,55.0,0.0,0.0,,3,1,0,1,0.0,1.0,0.0,1.0,4.0,233.33333,9036.086,0.083333336,0.0,4.5833335,149.625,0.0,0.0,0.0,0.083333336,0.33333334,0.083333336,0.0,0.0,0.25,0.16666667,0.083333336,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.2103405
993,0.0,70580000.0,-103.51609,25.578238,7.0,14,0.36363637,0.04932130933207954,0.6392622492057365,596.0,2672.0,2.5876958250199387,4.483223495867429,0.0016773489097620816,0.12139362456814555,0.258062247261905,0.006771979916015728,0.13723724980482319,0.27399698279848034,0.6872760021446536,0.7435291903530992,2.0421885892048777,0.0738162751365828,0.06617768438870475,5.7678012367862985,0.1929553700173461,1.627515423217876,1.5335578758444561,3.0,20.0,23.0,9.0,6.0,1,1,1,1,0.25,0.0,0.0,1.0,2.0,2106.6667,34887.035,0.6666667,0.0,31.666666,950.5334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,10.596635
1072,0.0,71470000.0,-103.48428,25.567518,7.0,19,0.81578946,0.16739336403421948,0.7374631289535567,678.0,3158.0,2.203236425169098,4.657815921974745,0.00589867274669771,0.17992197377140193,0.3630519144478801,0.018129498821444216,0.20544129812260292,0.3525749238367278,0.8655499990007519,0.826751188542639,2.556786843809055,0.15781666782401657,0.0621253689833447,5.759731140811886,0.19764100309670146,1.623896157143742,1.4896769868237432,4.0,20.0,0.0,4.0,,2,0,0,1,0.0,0.0,0.0,1.0,3.0,0.0,26589.049,0.0,0.0,0.0,429.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,5.2983174,9.615806
1369,0.0,120650000.0,-103.52683,25.517218,12.0,57,0.67391306,0.1631329898367223,0.6907177791767514,388.0,1723.0,2.0909832384168485,4.440718817956669,0.04144948444415614,0.5658902065041139,0.6101909786770024,0.034838402240546705,0.2535193319787684,0.34985154744276065,0.8677683036351941,0.7652458757469335,2.545434547146571,0.18556649583516663,0.04965618559994649,6.28084634997181,0.20361417470519075,1.5438165099350447,1.4716533459338945,4.0,26.0,22.0,2.0,2.0,1,1,0,1,0.0,0.0,0.0,0.0,3.0,525.0,26411.06,0.25,0.0,12.0,362.25,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.2103405
