,dpisofirme,idcluster,coord_x,coord_y,idmun,idmza,C_blocksdirtfloor,C_HHdirtfloor,C_child05,C_households,C_people,C_rooms,C_HHpersons,C_waterland,C_waterhouse,C_waterbath,C_gasheater,C_refrigerator,C_washing,C_telephone,C_vehicle,C_overcrowding,C_poverty,C_illiterate,C_headeduc,C_dropouts515,C_employment,C_earnincome,S_HHpeople,S_headage,S_spouseage,S_headeduc,S_spouseeduc,S_rooms,S_waterland,S_waterhouse,S_electricity,S_cementfloor2000,S_hasanimals,S_animalsinside,S_garbage,S_washhands,S_incomepc,S_assetspc,S_shpeoplework,S_microenter,S_hrsworkedpc,S_consumptionpc,S_cashtransfers,S_milkprogram,S_foodprogram,S_dem1,S_dem2,S_dem3,S_dem4,S_dem5,S_dem6,S_dem7,S_dem8,S_seguropopular,S_shcementfloor,S_cementfloorkit,S_cementfloordin,S_cementfloorbat,S_cementfloorbed,S_satisfloor,S_satishouse,S_satislife,S_cesds,S_pss,S_instcement,S_instsanita,S_restsanita,S_constceili,S_restowalls,S_improveany,S_logrent,S_logsell
1919,1.0,350002221.0,-103.45542,25.516083,35.0,21,0.6875,0.089461880745274,0.693083656896459,202.0,909.0,2.550187087295079,4.499995618763537,0.03523168292376074,0.2936900966238267,0.44818811782515877,0.02982178300914198,0.23020544736692222,0.38289504889214393,0.96435544986536,0.9235306871999608,2.261602458387318,0.12871485210881375,0.044781683695198284,5.765125312427483,0.2128603965929239,1.5396059155464172,1.4653519787410698,5.0,35.0,42.0,9.0,9.0,2,1,1,1,0.75,1.0,0.0,1.0,3.0,560.0,21163.635,0.2,0.0,9.0,779.5,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,25.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,9.903487
375,0.0,70001287.0,-103.45604,25.591492,7.0,23,0.30232558,0.043209630177344804,0.7061706228020751,405.0,1756.0,3.0265841896151318,4.335806401570638,0.054321975619704636,0.41543160986017297,0.583211605048474,0.019753580770374816,0.12808494082203617,0.26080568425449324,0.7963274113925887,0.5964017264636946,1.8275854299097885,0.061724691332122425,0.029625679386986625,7.691247398470655,0.16542839842078128,1.4469078888127833,1.3580212322282204,4.0,33.0,31.0,9.0,9.0,2,1,1,1,0.0,1.0,0.0,1.0,6.0,631.25,26081.06,0.25,0.0,15.0,545.5,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,16.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,
1972,1.0,350002289.0,-103.41746,25.592508,35.0,3,0.5714286,0.14311269851498593,0.7074866189437659,441.0,1887.0,2.4459648683768553,4.278912693464837,0.059557142576663134,0.5088809501557123,0.5856351530741132,0.027438548687093653,0.17758412642273502,0.301437414692643,0.8400210869285255,0.6985884323682374,2.1583285672324046,0.13151247282417453,0.09749954628025323,5.90865984633396,0.20860975142779534,1.544220419427435,1.4263113434352572,4.0,19.0,27.0,5.0,6.0,1,1,0,1,0.75,0.0,0.0,1.0,4.0,1000.0,27679.44,0.25,0.0,12.5,937.75,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.912023,9.2103405
1671,1.0,350001948.0,-103.4088,25.489824,35.0,17,0.6,0.07180513788800721,0.7853209066828456,545.0,2336.0,2.8404519177358085,4.2862403169684455,0.044037614831137,0.12421724774421902,0.1921187162399292,0.016512844212558293,0.11660165382087778,0.2920495429170241,0.7974431230387556,0.7331812871705502,1.7815420316993644,0.07523100944834019,0.029356147280526816,7.637883023603247,0.1394541288734576,1.5045932157323996,1.445872285825397,7.0,47.0,54.0,0.0,1.0,2,1,1,1,0.0,0.0,0.0,1.0,3.0,257.14285,15010.377,0.14285715,0.0,7.714286,745.1229,0.0,0.0,0.0,0.14285715,0.0,0.2857143,0.14285715,0.14285715,0.0,0.2857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,6.55108,12.206073
1524,1.0,350000812.0,-103.3863,25.550945,35.0,22,0.46153846,0.06399760103225707,0.8160127944946289,125.0,545.0,2.164912773132324,4.3599913177490235,0.0,0.15753440523147583,0.29353760623931885,0.008,0.12122640132904053,0.25723040103912354,0.7680040092468262,0.7187888031005859,2.505724796295166,0.08800480079650878,0.06584640073776245,8.04143276977539,0.1679928035736084,1.5279999923706056,1.4880095748901367,5.0,35.0,0.0,6.0,,2,1,1,1,0.0,0.0,0.0,1.0,5.0,541.6666,21749.982,0.2,0.0,7.0,493.31,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,28.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,6.55108,10.915089
991,0.0,70001944.0,-103.52379,25.581318,7.0,13,0.42857143,0.11623992670827837,0.6828417902562156,268.0,1139.0,2.6863585941827117,4.249999238483942,0.022856344037981174,0.2455981355994495,0.2523940276743761,0.0,0.10324701555629275,0.23654216394495609,0.699163058355673,0.6854936529451342,1.9181660449326927,0.05223694021132455,0.02742686600827459,7.359582367228039,0.0970182841393485,1.3694048657346127,1.2500003638552195,9.0,37.0,36.0,6.0,6.0,2,1,1,1,0.6,1.0,0.0,1.0,4.0,371.1111,11746.929,0.11111111,0.0,2.3333333,256.0,16.666666,0.0,0.0,0.33333334,0.22222222,0.11111111,0.0,0.0,0.22222222,0.11111111,0.0,0.0,0.6,0.0,0.0,1.0,1.0,1.0,1.0,1.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.9914646,11.156251
1975,1.0,350002289.0,-103.41746,25.592508,35.0,30,0.5714286,0.14311269851498593,0.7074866189437659,441.0,1887.0,2.4459648683768553,4.278912693464837,0.059557142576663134,0.5088809501557123,0.5856351530741132,0.027438548687093653,0.17758412642273502,0.301437414692643,0.8400210869285255,0.6985884323682374,2.1583285672324046,0.13151247282417453,0.09749954628025323,5.90865984633396,0.20860975142779534,1.544220419427435,1.4263113434352572,5.0,33.0,34.0,3.0,6.0,2,1,0,1,0.0,1.0,0.0,1.0,5.0,1320.0,21355.738,0.6,0.0,26.4,708.16003,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9914646,10.596635
684,0.0,70001446.0,-103.480156,25.572279,7.0,1,0.8857143,0.3641436057047801,0.7765787330833641,555.0,2311.0,1.8813792804339984,4.163968421317436,0.022107747760978905,0.4831636012137473,0.6075165821625306,0.025819279159511533,0.282332434954944,0.4700378383602108,0.9306473860869536,0.8820115278433035,2.690995676882632,0.19819279307717674,0.05240053990939716,5.861208580635689,0.218023783451802,1.3855830656515586,1.3171122387722807,7.0,53.0,0.0,4.0,,2,1,0,1,0.0,1.0,1.0,1.0,3.0,1148.8096,15169.685,0.42857143,0.0,26.857143,561.6429,21.428572,0.0,0.0,0.0,0.0,0.14285715,0.0,0.14285715,0.2857143,0.2857143,0.14285715,1.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,6.684612,
1565,1.0,350001539.0,-103.39121,25.526735,35.0,18,0.7837838,0.07953228926833023,0.5736683354233251,957.0,3972.0,2.7712432677967547,4.15046948599342,0.017763532067541044,0.10465287427294341,0.2438412744049742,0.014712434764192395,0.12026865261849191,0.3275118063485236,0.659407413740766,0.7140939492292414,1.8237988487929262,0.06478160949834587,0.04922831812124143,7.027247740806333,0.12643113878702544,1.6666685381404036,1.588298225602137,6.0,30.0,40.0,9.0,7.0,3,1,1,1,0.0,0.0,0.0,1.0,4.0,608.3333,17297.885,0.16666667,0.0,16.166666,352.0,0.0,0.0,0.0,0.33333334,0.16666667,0.16666667,0.0,0.0,0.16666667,0.16666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,11.512925
559,0.0,70001408.0,-103.48363,25.582026,7.0,26,0.9583333,0.17530517382868405,0.8103432520025078,696.0,3225.0,2.3143340863030533,4.6336195386689285,0.0028728448796546324,0.35646365154748677,0.4657974101003559,0.024810919388272297,0.19913865129152933,0.34595287377121803,0.8954112125539232,0.7775172368548382,2.4121807402577895,0.1752938218842978,0.07040129396422155,6.023319556795317,0.21408448496769214,1.6264422316660827,1.5344854894725757,5.0,35.0,34.0,9.0,12.0,3,1,1,1,0.0,1.0,0.0,1.0,5.0,1042.0,20521.828,0.4,1.0,18.6,779.6,0.0,1.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,17.0,1.0,0.0,0.0,1.0,1.0,1.0,6.214608,
1784,1.0,350002039.0,-103.37669,25.584888,35.0,32,0.37931034,0.053690502097486784,0.6899477636347936,358.0,1615.0,2.7200351693776734,4.511177670356282,0.019762849008570837,0.3393960861520394,0.6480541881902258,0.006015363019271936,0.07360810141323665,0.29612653781581855,0.8131041906399434,0.7110988824061175,1.9705313161098756,0.055866480706124336,0.028214246201115612,5.704294684212967,0.2290516732125309,1.6117284737485746,1.5391069683948708,4.0,38.0,32.0,6.0,9.0,1,1,0,1,0.0,0.0,0.0,1.0,4.0,170.0,26688.693,0.25,1.0,11.0,1538.8,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,11.0021
2357,1.0,350003179.0,-103.38542,25.496017,35.0,40,0.83870965,0.6113517764395318,0.7787637098700599,226.0,910.0,1.4756858433242392,4.026545997214528,0.4307199115246798,0.8259911521346168,0.9823017711133029,0.08533141702677297,0.5424853985288501,0.6924778797985178,0.9603986740112305,0.8603588574755509,2.9177906682006025,0.4115035365113115,0.11603849572418011,5.840533644752165,0.23893362863928871,1.1371685762321,1.106197787597116,5.0,63.0,67.0,2.0,2.0,1,1,0,1,0.0,0.0,0.0,1.0,4.0,400.0,20959.783,0.2,0.0,9.6,316.172,0.0,1.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,9.903487
1590,1.0,350001878.0,-103.401665,25.50694,35.0,6,0.39583334,0.07142586885271845,0.6563741240262064,518.0,2119.0,2.600385317931304,4.090730685524959,0.021325675792215414,0.272381657223904,0.3165303088983514,0.013559652456445583,0.13272760607100823,0.32655250703966293,0.7561218126400097,0.6421617808028998,1.9651582936062315,0.09265984531535144,0.05597779914218947,6.790210340934371,0.14285540661296328,1.4903444157604084,1.4015442174373907,3.0,23.0,35.0,6.0,9.0,1,1,0,1,0.0,0.0,0.0,1.0,3.0,1066.6666,35861.402,0.33333334,0.0,18.0,505.16666,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,9.2103405
175,0.0,70000912.0,-103.482994,25.559584,7.0,51,0.5208333,0.07151241657696245,0.6241511284094093,886.0,3951.0,2.688225613759818,4.459371435453876,0.002258803586120261,0.13561873672778127,0.23450406302716878,0.014994808298201379,0.15930620730595987,0.2972147887232072,0.7304483078941535,0.7517525934473387,1.9612090334666232,0.06433781073271018,0.05417911980814105,6.426645507123616,0.1331898433494783,1.744921562633988,1.6625337536125098,4.0,32.0,31.0,8.0,9.0,1,1,0,1,0.75,0.0,0.0,1.0,5.0,1200.0,26529.691,0.25,0.0,12.0,576.15,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,10.819778
407,0.0,70001291.0,-103.511475,25.589642,7.0,33,0.3125,0.09586652979558828,0.7714359108282596,245.0,1024.0,2.2970999970728037,4.1795906066894535,0.008748571726740623,0.21599387684646917,0.3777938747892574,0.016324898661399374,0.20919020613845513,0.24708000251225062,0.6461171412954525,0.5976975489635856,2.322637539007226,0.11427755063893844,0.048978368360169076,7.019254688340791,0.17551877644597266,1.363266524490045,1.253060804094587,7.0,39.0,41.0,6.0,12.0,3,1,0,1,0.0,0.0,0.0,0.0,3.0,1372.1428,15852.619,0.42857143,0.0,15.857142,811.8571,0.0,0.0,0.0,0.2857143,0.14285715,0.14285715,0.0,0.14285715,0.0,0.2857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,6.214608,10.819778
2073,1.0,350002560.0,-103.42075,25.579327,35.0,47,0.5897436,0.25876907631754875,0.730259540833925,304.0,1254.0,2.0408075640076087,4.124995714739749,0.08914671034405106,0.5677625011456641,0.8873996742461857,0.04670296001591181,0.2072322380385901,0.4260608506830115,0.8772888105166586,0.7540240123083717,2.4874171191140224,0.1776286167533774,0.062497039962756004,6.385985280338087,0.23684572546105637,1.335514801113229,1.1513121645701558,4.0,30.0,23.0,9.0,9.0,1,1,0,1,0.75,0.0,0.0,1.0,3.0,600.0,19877.201,0.25,0.0,12.0,797.95,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7037826,9.2103405
786,0.0,70001624.0,-103.50367,25.612259,7.0,46,0.8684211,0.3477257535882192,0.8575274039621222,365.0,2298.0,1.5845805547008776,6.2958852532791765,0.14246876435737088,0.5549000008465492,0.6072147898478051,0.04139561669467247,0.293312602500393,0.5207835540379564,0.9027293139941072,0.8609361713879728,3.168407103133528,0.2712339714781879,0.07720164387193444,5.993833108144264,0.2739739747896586,2.663018903340379,2.4986347851687913,6.0,42.0,27.0,6.0,8.0,3,1,1,1,0.3333333,1.0,0.0,1.0,5.0,641.6667,17669.121,0.33333334,0.0,16.0,696.89996,0.0,0.0,0.0,0.0,0.16666667,0.16666667,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,10.308952
2262,1.0,350003111.0,-103.39615,25.508156,35.0,11,0.53333336,0.08675047879021008,0.6996849946701489,313.0,1313.0,2.5504897303474596,4.194902182387087,0.015970926505689043,0.13491214388094772,0.19316389709235,0.006566773016993611,0.07743610132235688,0.3173559111908983,0.659501273792011,0.6039249040067386,1.9773265317606088,0.0543099038136272,0.05123770122710889,8.128495591136213,0.08945016110667024,1.5079853039580031,1.4472817978539025,7.0,25.0,26.0,9.0,12.0,2,1,1,1,0.19999999,1.0,1.0,1.0,2.0,1974.7618,10769.392,0.5714286,0.0,27.0,567.5,0.0,0.0,0.0,0.14285715,0.0,0.0,0.14285715,0.0,0.0,0.5714286,0.14285715,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,9.2103405
287,0.0,70001164.0,-103.474724,25.604101,7.0,37,0.65957445,0.3964899150948775,0.688597369612309,228.0,991.0,2.0087653482169436,4.346489529860647,0.05262938664670576,0.6842131565014521,0.9035074543534664,0.11842061605369836,0.30701315978117155,0.48246184069859355,0.8947390380658602,0.7456118417413611,2.6374298292293883,0.28069561458470527,0.13157982575265983,5.058888594309489,0.25000263515271637,1.5701714984157629,1.4824535208835936,5.0,34.0,33.0,6.0,2.0,1,1,0,1,0.0,0.0,0.0,1.0,3.0,640.0,17373.305,0.2,0.0,10.0,463.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.903487
971,0.0,70001889.0,-103.47128,25.570944,7.0,21,0.29032257,0.049222607504237785,0.7500045387938833,836.0,3276.0,3.243767449730321,3.918676654687909,0.018204067027169552,0.0843076546226392,0.09129832663604517,0.0012105262735814,0.06302476150282262,0.18001746489670858,0.510954299041529,0.48907427610963156,1.397836491536866,0.0263168663499458,0.012044497939388147,10.688077543340802,0.07416794146076915,1.4437701108923369,1.3959210375279332,6.0,36.0,40.0,3.0,0.0,2,1,1,1,0.5,0.0,0.0,1.0,3.0,534.44446,17329.375,0.16666667,,7.5,366.5,125.0,0.0,0.0,0.0,0.16666667,0.16666667,0.0,0.16666667,0.33333334,0.16666667,0.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7037826,10.308952
2598,1.0,351120000.0,-103.4188,25.50005,35.0,59,0.7592593,0.1622926192695384,0.6852415042999395,718.0,2955.0,2.2270669870721926,4.115593450647211,0.04259972203740835,0.2070422020629256,0.35481573811480593,0.015540529260396294,0.1926626752346007,0.4269733956929369,0.8010126691010669,0.7816352312943398,2.3438096092936056,0.10863258953214024,0.04735208919121362,6.201459217868475,0.1337104463809712,1.3746508442923884,1.3091877476418583,6.0,31.0,0.0,9.0,,1,0,0,1,0.0,0.0,0.0,1.0,4.0,320.69443,17765.824,0.16666667,0.0,8.0,290.66666,0.0,0.0,0.0,0.16666667,0.16666667,0.0,0.0,0.33333334,0.16666667,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6051702,7.6009026
2629,1.0,351120000.0,-103.4188,25.50005,35.0,58,0.7592593,0.1622926192695384,0.6852415042999395,718.0,2955.0,2.2270669870721926,4.115593450647211,0.04259972203740835,0.2070422020629256,0.35481573811480593,0.015540529260396294,0.1926626752346007,0.4269733956929369,0.8010126691010669,0.7816352312943398,2.3438096092936056,0.10863258953214024,0.04735208919121362,6.201459217868475,0.1337104463809712,1.3746508442923884,1.3091877476418583,8.0,31.0,30.0,9.0,6.0,1,1,0,1,0.0,1.0,0.0,1.0,3.0,215.0,13132.731,0.125,0.0,7.5,294.03125,46.25,1.0,0.0,0.0,0.25,0.125,0.0,0.375,0.125,0.125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.798127
736,0.0,70001501.0,-103.48457,25.563015,7.0,24,0.10714286,0.006080547002311173,0.5045645918164935,658.0,2733.0,3.4031115795703646,4.153493950794533,0.0,0.020870517633606235,0.052053952108400574,0.0030957447721603067,0.04170243183892549,0.17407522638155695,0.4758458963643454,0.6523291811029962,1.3046752326756625,0.007601215574879052,0.00912385997801204,9.339552395249573,0.09575455891687457,1.6246135140624816,1.5258527120920662,3.0,67.0,0.0,6.0,,4,1,1,1,1.0,1.0,1.0,0.0,2.0,900.0,35831.44,0.33333334,0.0,13.333333,911.8667,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,6.55108,12.206073
1391,0.0,120650000.0,-103.52683,25.517218,12.0,45,0.67391306,0.1631329898367223,0.6907177791767514,388.0,1723.0,2.0909832384168485,4.440718817956669,0.04144948444415614,0.5658902065041139,0.6101909786770024,0.034838402240546705,0.2535193319787684,0.34985154744276065,0.8677683036351941,0.7652458757469335,2.545434547146571,0.18556649583516663,0.04965618559994649,6.28084634997181,0.20361417470519075,1.5438165099350447,1.4716533459338945,3.0,40.0,0.0,6.0,,2,1,1,1,0.19999999,1.0,0.0,1.0,5.0,821.7778,35472.133,0.33333334,0.0,12.0,770.43335,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.39999998,0.0,0.0,1.0,0.0,0.0,1.0,1.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3969297,10.463103
2424,1.0,350003198.0,-103.456505,25.520153,35.0,4,0.6,0.24443555408053927,0.8444466696845161,45.0,211.0,2.066673321194119,4.688891177707248,0.0,0.5111222293641832,0.733333338631524,0.08888444370693631,0.35554443995157875,0.5111044406890869,0.9746133380466038,0.8888866742451985,2.912611134847005,0.31110222074720595,0.13333555592430962,5.2222067938910595,0.1777755551868015,1.7999977535671658,1.6000044716729058,4.0,31.0,0.0,3.0,,1,0,0,1,0.25,0.0,0.0,0.0,2.0,557.0,26270.168,0.25,0.0,11.5,570.21497,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,28.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6051702,8.987197
334,0.0,70001200.0,-103.46334,25.59687,7.0,32,0.20833333,0.1250031255185604,0.7499968707561493,64.0,300.0,2.312501549720764,4.6875,0.10937969014048576,0.6562484372407198,0.703125,0.13020937703549862,0.2343765627592802,0.46354531683027744,0.8281203079968691,0.6510421857237816,2.274223417509347,0.23437812365591526,0.062498437240719795,5.968753099441528,0.1718734372407198,1.453120307996869,1.296870307996869,6.0,61.0,50.0,3.0,4.0,2,1,0,1,0.0,1.0,0.0,0.0,5.0,411.1111,17510.324,0.16666667,0.0,8.0,312.83334,0.0,0.0,0.0,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,0.16666667,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,5.7037826,13.592367
141,0.0,70000908.0,-103.48772,25.559689,7.0,21,0.6451613,0.08512586522141634,0.6029752838552686,607.0,2914.0,2.876922720543046,4.800654491443414,0.0,0.06047100398253766,0.2814988468388553,0.0033372322456447848,0.11999967257312731,0.28226837029763463,0.6750466242260752,0.7519980199647304,1.9834772656737678,0.07083871562948336,0.06109011575849681,5.887753038861999,0.12355947278476823,1.8138514177803153,1.7594799186291765,3.0,26.0,25.0,9.0,9.0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0,36985.984,0.0,0.0,0.0,466.33334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214608,11.289782
1735,1.0,350002024.0,-103.338425,25.53129,35.0,17,0.2195122,0.038077109369886925,0.6295138572353914,332.0,1396.0,2.537712355694139,4.204824625727642,0.024914759828383665,0.4620283152683672,0.5637620489999472,0.021612651017775018,0.22887289272733483,0.3422159660293395,0.7735069232532777,0.6856632606092706,1.988966557275818,0.06928373532122876,0.060411747320588814,5.980821385441057,0.15964247017021638,1.4337298123233289,1.382532814899123,4.0,55.0,55.0,0.0,3.0,2,1,0,1,0.0,1.0,0.0,1.0,4.0,380.0,26186.297,0.25,0.0,22.75,577.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0,5.9914646,10.596635
825,0.0,70001624.0,-103.50367,25.612259,7.0,36,0.8684211,0.3477257535882192,0.8575274039621222,365.0,2298.0,1.5845805547008776,6.2958852532791765,0.14246876435737088,0.5549000008465492,0.6072147898478051,0.04139561669467247,0.293312602500393,0.5207835540379564,0.9027293139941072,0.8609361713879728,3.168407103133528,0.2712339714781879,0.07720164387193444,5.993833108144264,0.2739739747896586,2.663018903340379,2.4986347851687913,3.0,41.0,50.0,12.0,6.0,2,1,1,1,0.25,1.0,0.0,1.0,3.0,0.0,38856.098,0.33333334,1.0,72.0,2066.0,0.0,1.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.33333334,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.546813
2327,1.0,350003164.0,-103.39198,25.499214,35.0,10,0.74285716,0.4615366868013461,0.9290047404328747,169.0,738.0,1.567450283547125,4.366863860181097,0.15502958325944707,0.7899420106199366,0.9763307684271999,0.049704734390303935,0.3171627228782022,0.5198236682711268,0.9201165656366291,0.8624242607658431,3.146549103528085,0.28993727610661435,0.07100414277533808,5.693653230836405,0.3017692319034825,1.3668644978449895,1.2781076882717877,5.0,50.0,36.0,2.0,1.0,2,1,1,1,0.0,1.0,0.0,1.0,6.0,1280.0,18228.23,0.4,0.0,19.2,647.52,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9914646,10.819778
655,0.0,70001446.0,-103.480156,25.572279,7.0,10,0.8857143,0.3641436057047801,0.7765787330833641,555.0,2311.0,1.8813792804339984,4.163968421317436,0.022107747760978905,0.4831636012137473,0.6075165821625306,0.025819279159511533,0.282332434954944,0.4700378383602108,0.9306473860869536,0.8820115278433035,2.690995676882632,0.19819279307717674,0.05240053990939716,5.861208580635689,0.218023783451802,1.3855830656515586,1.3171122387722807,4.0,26.0,25.0,6.0,8.0,1,1,0,1,0.0,0.0,0.0,1.0,6.0,718.75,26529.543,0.25,0.0,12.5,560.5,0.0,1.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.0,19.0,1.0,0.0,0.0,1.0,1.0,1.0,5.7037826,11.156251
2638,1.0,351120000.0,-103.4188,25.50005,35.0,60,0.7592593,0.1622926192695384,0.6852415042999395,718.0,2955.0,2.2270669870721926,4.115593450647211,0.04259972203740835,0.2070422020629256,0.35481573811480593,0.015540529260396294,0.1926626752346007,0.4269733956929369,0.8010126691010669,0.7816352312943398,2.3438096092936056,0.10863258953214024,0.04735208919121362,6.201459217868475,0.1337104463809712,1.3746508442923884,1.3091877476418583,4.0,29.0,27.0,12.0,12.0,1,1,1,1,0.25,0.0,0.0,1.0,5.0,935.4167,23241.885,0.25,0.0,12.0,572.95,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608,10.596635
