,dpisofirme,idcluster,coord_x,coord_y,idmun,idmza,C_blocksdirtfloor,C_HHdirtfloor,C_child05,C_households,C_people,C_rooms,C_HHpersons,C_waterland,C_waterhouse,C_waterbath,C_gasheater,C_refrigerator,C_washing,C_telephone,C_vehicle,C_overcrowding,C_poverty,C_illiterate,C_headeduc,C_dropouts515,C_employment,C_earnincome,S_HHpeople,S_headage,S_spouseage,S_headeduc,S_spouseeduc,S_rooms,S_waterland,S_waterhouse,S_electricity,S_cementfloor2000,S_hasanimals,S_animalsinside,S_garbage,S_washhands,S_incomepc,S_assetspc,S_shpeoplework,S_microenter,S_hrsworkedpc,S_consumptionpc,S_cashtransfers,S_milkprogram,S_foodprogram,S_dem1,S_dem2,S_dem3,S_dem4,S_dem5,S_dem6,S_dem7,S_dem8,S_seguropopular,S_shcementfloor,S_cementfloorkit,S_cementfloordin,S_cementfloorbat,S_cementfloorbed,S_satisfloor,S_satishouse,S_satislife,S_cesds,S_pss,S_instcement,S_instsanita,S_restsanita,S_constceili,S_restowalls,S_improveany,S_logrent,S_logsell
2128,1.0,350002679.0,-103.388535,25.529284,35.0,15,0.5869565,0.1189615191537118,0.7097292900402917,751.0,3399.0,2.544910797901382,4.525959136800347,0.01897230359431748,0.15857163948638145,0.241748071383541,0.01902796290368437,0.1528484696713332,0.3271504647722257,0.6831202441144403,0.6572018631606222,2.2098893709728786,0.10385752382989571,0.06367110586991799,7.026256205714971,0.14247456728697774,1.6378279691053612,1.5059924043129669,6.0,38.0,23.0,5.0,9.0,1,1,0,1,0.75,1.0,1.0,1.0,2.0,533.3333,17700.951,0.16666667,0.0,9.166667,602.3333,28.333334,0.0,0.0,0.33333334,0.0,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9914646,10.596635
624,0.0,70001446.0,-103.480156,25.572279,7.0,14,0.8857143,0.3641436057047801,0.7765787330833641,555.0,2311.0,1.8813792804339984,4.163968421317436,0.022107747760978905,0.4831636012137473,0.6075165821625306,0.025819279159511533,0.282332434954944,0.4700378383602108,0.9306473860869536,0.8820115278433035,2.690995676882632,0.19819279307717674,0.05240053990939716,5.861208580635689,0.218023783451802,1.3855830656515586,1.3171122387722807,4.0,39.0,36.0,6.0,6.0,2,1,0,1,0.0,1.0,0.0,1.0,4.0,1100.0,26252.855,0.25,0.0,28.5,608.75,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,
155,0.0,70000912.0,-103.482994,25.559584,7.0,51,0.5208333,0.07151241657696245,0.6241511284094093,886.0,3951.0,2.688225613759818,4.459371435453876,0.002258803586120261,0.13561873672778127,0.23450406302716878,0.014994808298201379,0.15930620730595987,0.2972147887232072,0.7304483078941535,0.7517525934473387,1.9612090334666232,0.06433781073271018,0.05417911980814105,6.426645507123616,0.1331898433494783,1.744921562633988,1.6625337536125098,7.0,29.0,34.0,9.0,9.0,1,1,1,1,0.0,0.0,0.0,1.0,3.0,525.0,14749.521,0.14285715,0.0,6.428571,525.82855,0.0,1.0,0.0,0.14285715,0.2857143,0.14285715,0.0,0.2857143,0.0,0.14285715,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1092477,11.156251
993,0.0,70580000.0,-103.51609,25.578238,7.0,14,0.36363637,0.04932130933207954,0.6392622492057365,596.0,2672.0,2.5876958250199387,4.483223495867429,0.0016773489097620816,0.12139362456814555,0.258062247261905,0.006771979916015728,0.13723724980482319,0.27399698279848034,0.6872760021446536,0.7435291903530992,2.0421885892048777,0.0738162751365828,0.06617768438870475,5.7678012367862985,0.1929553700173461,1.627515423217876,1.5335578758444561,3.0,20.0,23.0,9.0,6.0,1,1,1,1,0.25,0.0,0.0,1.0,2.0,2106.6667,34887.035,0.6666667,0.0,31.666666,950.5334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,10.596635
2408,1.0,350003183.0,-103.39303,25.496927,35.0,34,0.7878788,0.266716543585062,0.8125069860149833,272.0,1178.0,1.9517437429989086,4.330879099228802,0.05555000046596808,0.7165117653853753,0.6544106582946637,0.05147058845442884,0.24632426526616602,0.5060683813165215,0.8518404474153238,0.8231595478513661,2.8212265056722305,0.20220404512741985,0.08087757448939716,5.640321296804092,0.20587610738242373,1.4522040381151087,1.3970540341208963,8.0,43.0,0.0,4.0,,2,1,0,1,0.6,0.0,0.0,1.0,1.0,1307.2695,13450.842,0.25,1.0,14.75,420.625,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.125,0.0,0.375,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,5.7037826,
928,0.0,70001855.0,-103.51088,25.582094,7.0,1,0.7352941,0.2085574036998691,0.6344395721066755,331.0,1349.0,2.127290645034652,4.07553287287133,0.021347130173282682,0.19133897382327078,0.48238701168504006,0.03433564998592135,0.23333172387586978,0.4325924467104079,0.8339132974515149,0.8397329321800762,2.3574341632808444,0.1631380670740525,0.07311631419507399,6.404777653627885,0.18126676648044873,1.2537749317837625,1.223564952521886,6.0,32.0,38.0,7.0,1.0,1,1,1,1,0.25,0.0,0.0,1.0,5.0,588.88885,15858.524,0.16666667,0.0,8.0,144.33333,0.0,0.0,0.0,0.0,0.33333334,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,11.77529
730,0.0,70001446.0,-103.480156,25.572279,7.0,29,0.8857143,0.3641436057047801,0.7765787330833641,555.0,2311.0,1.8813792804339984,4.163968421317436,0.022107747760978905,0.4831636012137473,0.6075165821625306,0.025819279159511533,0.282332434954944,0.4700378383602108,0.9306473860869536,0.8820115278433035,2.690995676882632,0.19819279307717674,0.05240053990939716,5.861208580635689,0.218023783451802,1.3855830656515586,1.3171122387722807,4.0,26.0,0.0,7.0,,1,0,0,1,0.0,0.0,0.0,1.0,4.0,1675.125,26574.521,0.25,0.0,8.0,752.2,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6051702,9.615806
1537,1.0,350001115.0,-103.42364,25.506104,35.0,28,0.52380955,0.1232702209990906,0.6674841198672727,403.0,1840.0,2.3801384658434848,4.565753113247324,0.030120843397476536,0.34048709739230704,0.47712530864971153,0.010098263288549986,0.18850322840527328,0.4368238253865585,0.8359488837476404,0.788533745273467,2.3034915296966325,0.11415285345342556,0.07464317485653141,5.42452647017486,0.14886823614536976,1.6575714589348503,1.5831240495440386,4.0,26.0,0.0,6.0,,1,1,0,1,0.5,0.0,0.0,1.0,5.0,1012.5,20100.545,0.25,0.0,21.0,543.375,37.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6051702,8.517193
2068,1.0,350002560.0,-103.42075,25.579327,35.0,1,0.5897436,0.25876907631754875,0.730259540833925,304.0,1254.0,2.0408075640076087,4.124995714739749,0.08914671034405106,0.5677625011456641,0.8873996742461857,0.04670296001591181,0.2072322380385901,0.4260608506830115,0.8772888105166586,0.7540240123083717,2.4874171191140224,0.1776286167533774,0.062497039962756004,6.385985280338087,0.23684572546105637,1.335514801113229,1.1513121645701558,3.0,23.0,19.0,5.0,6.0,1,1,1,1,0.0,1.0,1.0,1.0,4.0,1133.3334,36992.562,0.33333334,0.0,17.666666,1261.1034,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9914646,10.714417
2746,1.0,353150000.0,-103.39984,25.501871,35.0,32,0.53846157,0.10077445044916632,0.7599244590372766,454.0,1866.0,3.2644293003670444,4.110126663409666,0.01133590332737053,0.2621720263873953,0.33388128010186857,0.02202378902666369,0.11373017800536975,0.2865991198543935,0.6601127695932262,0.5346010954894683,1.6556145231104107,0.07049273144831217,0.03569163034140801,9.006986315554984,0.1167420701570973,1.4735596778634361,1.4184997953507343,6.0,32.0,34.0,6.0,6.0,2,1,1,1,0.0,1.0,0.0,0.0,4.0,312.5,17591.64,0.16666667,1.0,17.5,166.66667,0.0,0.0,0.0,0.0,0.33333334,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0,19.0,1.0,0.0,0.0,1.0,1.0,1.0,5.7037826,10.308952
2346,1.0,350003179.0,-103.38542,25.496017,35.0,24,0.83870965,0.6113517764395318,0.7787637098700599,226.0,910.0,1.4756858433242392,4.026545997214528,0.4307199115246798,0.8259911521346168,0.9823017711133029,0.08533141702677297,0.5424853985288501,0.6924778797985178,0.9603986740112305,0.8603588574755509,2.9177906682006025,0.4115035365113115,0.11603849572418011,5.840533644752165,0.23893362863928871,1.1371685762321,1.106197787597116,6.0,46.0,37.0,0.0,0.0,2,1,0,1,0.0,0.0,0.0,0.0,4.0,827.7778,17671.418,0.33333334,0.0,19.333334,583.6533,0.0,0.0,0.0,0.16666667,0.16666667,0.33333334,0.0,0.0,0.16666667,0.16666667,0.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6.3969297,10.819778
642,0.0,70001446.0,-103.480156,25.572279,7.0,30,0.8857143,0.3641436057047801,0.7765787330833641,555.0,2311.0,1.8813792804339984,4.163968421317436,0.022107747760978905,0.4831636012137473,0.6075165821625306,0.025819279159511533,0.282332434954944,0.4700378383602108,0.9306473860869536,0.8820115278433035,2.690995676882632,0.19819279307717674,0.05240053990939716,5.861208580635689,0.218023783451802,1.3855830656515586,1.3171122387722807,5.0,30.0,27.0,6.0,6.0,1,1,0,1,0.0,1.0,1.0,1.0,3.0,466.66666,21606.969,0.2,0.0,11.6,549.6,32.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,
72,0.0,70000838.0,-103.48716,25.568031,7.0,5,0.6976744,0.09964262656426404,0.6028053896547776,929.0,4186.0,2.604518633740839,4.505922381151608,0.007574165855465202,0.13483218497429264,0.3646745953801117,0.015301399197593829,0.17961431640341669,0.3066048465580935,0.7325902067293264,0.762428305762448,2.055194416395173,0.09365123869656747,0.07427244409678185,5.631805087316408,0.1905238974851479,1.7653362922955893,1.6049524241551132,6.0,50.0,49.0,0.0,5.0,3,1,0,1,0.19999999,1.0,1.0,1.0,3.0,1296.3888,17624.818,0.5,1.0,32.333332,1160.4166,0.0,0.0,0.0,0.16666667,0.0,0.33333334,0.16666667,0.0,0.16666667,0.16666667,0.0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,5.7037826,10.596635
2688,1.0,352580000.0,-103.421715,25.575386,35.0,38,0.475,0.09405989796175368,0.6852729191433153,591.0,2564.0,2.377379296394774,4.338421719933525,0.03413181034643235,0.2958793615931787,0.4158842620107325,0.01716023693633362,0.13448950885314426,0.2903367134721953,0.8295717505634134,0.7229563455694621,2.2378932207368956,0.09306886696371734,0.05938832600508043,6.547440653121613,0.1658233527201283,1.627739096252648,1.5583658315203517,3.0,25.0,0.0,6.0,,3,1,1,1,0.0,0.0,0.0,1.0,3.0,600.0,35699.605,0.33333334,0.0,16.666666,599.6667,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,35.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.2103405
184,0.0,70000965.0,-103.47518,25.54578,7.0,43,0.625,0.14112882088400402,0.6983899491721759,746.0,3154.0,2.3842838021449686,4.227885146562919,0.03125053660160095,0.17647372645603107,0.5148026797790629,0.044868498800906674,0.27446823081765676,0.4430218538713839,0.7787711844047976,0.7883536144491814,2.136077978016544,0.15415871399017825,0.07143793548719493,6.079119280899498,0.14209008256807404,1.581770244935882,1.453086735416034,5.0,31.0,32.0,6.0,8.0,1,1,0,1,0.0,1.0,1.0,1.0,1.0,608.3334,20468.078,0.2,0.0,11.0,723.6,176.788,1.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,5.7037826,9.615806
866,0.0,70001624.0,-103.50367,25.612259,7.0,17,0.8684211,0.3477257535882192,0.8575274039621222,365.0,2298.0,1.5845805547008776,6.2958852532791765,0.14246876435737088,0.5549000008465492,0.6072147898478051,0.04139561669467247,0.293312602500393,0.5207835540379564,0.9027293139941072,0.8609361713879728,3.168407103133528,0.2712339714781879,0.07720164387193444,5.993833108144264,0.2739739747896586,2.663018903340379,2.4986347851687913,3.0,47.0,49.0,6.0,1.0,1,1,1,1,0.0,1.0,1.0,1.0,5.0,773.3333,34539.074,0.33333334,0.0,18.333334,1065.8334,55.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0106354,9.615806
2497,1.0,350003395.0,-103.39253,25.50197,35.0,3,1.0,0.7330395989120007,0.8750010393559933,96.0,376.0,1.300555169582367,3.916673958301544,0.3222250007092953,0.8633728971083959,0.9895875056584676,0.054090626537799835,0.5699541655679544,0.6635198071599007,0.9895802090565363,0.9140010078748068,3.152778148651123,0.4166520747045676,0.052660416811704636,6.249022881189982,0.10415208339691162,1.3229218522707622,1.2500082949797313,5.0,31.0,29.0,9.0,9.0,1,1,1,1,0.0,1.0,1.0,1.0,4.0,1216.0,20730.836,0.2,0.0,15.4,561.0,30.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,5.2983174,8.294049
1394,1.0,350000066.0,-103.42125,25.56312,35.0,50,0.22,0.019573774277960018,0.36145917930244176,877.0,3610.0,4.358615309781604,4.116309145293458,0.014972976295271105,0.11418015906585119,0.044984036051968754,0.007148574668162225,0.04477787860578931,0.100513913000731,0.24337924553024048,0.28020148347965534,1.1718693269223417,0.026227024017473174,0.015031584991968345,10.93018795174367,0.039912999220014025,1.6043250802713218,1.4150534714641159,4.0,23.0,23.0,9.0,6.0,4,1,1,1,0.0,1.0,0.0,1.0,4.0,841.6667,25639.219,0.25,0.0,14.0,512.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,14.0,1.0,1.0,0.0,0.0,1.0,1.0,5.9914646,11.91839
2083,1.0,350002560.0,-103.42075,25.579327,35.0,33,0.5897436,0.25876907631754875,0.730259540833925,304.0,1254.0,2.0408075640076087,4.124995714739749,0.08914671034405106,0.5677625011456641,0.8873996742461857,0.04670296001591181,0.2072322380385901,0.4260608506830115,0.8772888105166586,0.7540240123083717,2.4874171191140224,0.1776286167533774,0.062497039962756004,6.385985280338087,0.23684572546105637,1.335514801113229,1.1513121645701558,5.0,39.0,33.0,7.0,6.0,3,1,1,1,0.19999999,0.0,0.0,1.0,5.0,0.0,48045.707,0.2,0.0,0.0,821.4,950.0,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608,10.308952
1554,1.0,350001312.0,-103.41302,25.549402,35.0,9,0.54,0.0465703701431101,0.5934351048485599,1188.0,5398.0,2.910453019318757,4.543773413507224,0.002523232389379431,0.028940319864436834,0.20699882316669632,0.006765572209952255,0.108220707687866,0.2606557244403595,0.6735250006621133,0.7072941076875937,1.865356233384874,0.0715461279005314,0.058126936105365304,5.8313577440049915,0.1321521882557307,1.842587710229636,1.7516905916258945,5.0,28.0,27.0,5.0,4.0,1,1,0,1,0.0,1.0,1.0,1.0,3.0,698.0,20909.068,0.2,0.0,11.0,516.4,69.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6051702,10.819778
136,0.0,70000908.0,-103.48772,25.559689,7.0,1,0.6451613,0.08512586522141634,0.6029752838552686,607.0,2914.0,2.876922720543046,4.800654491443414,0.0,0.06047100398253766,0.2814988468388553,0.0033372322456447848,0.11999967257312731,0.28226837029763463,0.6750466242260752,0.7519980199647304,1.9834772656737678,0.07083871562948336,0.06109011575849681,5.887753038861999,0.12355947278476823,1.8138514177803153,1.7594799186291765,6.0,25.0,24.0,8.0,6.0,1,1,0,1,0.0,0.0,0.0,1.0,5.0,619.44446,17497.062,0.16666667,0.0,8.0,617.745,0.0,0.0,0.0,0.16666667,0.16666667,0.16666667,0.0,0.33333334,0.0,0.16666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.903487
450,0.0,70001323.0,-103.488846,25.584702,7.0,33,0.2647059,0.18949497970816206,0.7716979479680867,438.0,1838.0,2.8831401894626008,4.196348364494707,0.16666575368136577,0.31278356025208076,0.25570844678573956,0.027397260410056266,0.21004634687345322,0.3018324200965498,0.5454369863690851,0.5463445200223357,1.9374468043514583,0.14155159856630786,0.04338173561444566,9.651721636454264,0.15754018213650953,1.5274013700006215,1.4474958905346318,8.0,50.0,45.0,2.0,4.0,1,1,1,1,1.0,0.0,0.0,1.0,3.0,646.0,13536.41,0.25,0.0,6.25,218.625,75.0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.375,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,22.0,1.0,0.0,0.0,1.0,0.0,1.0,6.214608,10.819778
844,0.0,70001624.0,-103.50367,25.612259,7.0,34,0.8684211,0.3477257535882192,0.8575274039621222,365.0,2298.0,1.5845805547008776,6.2958852532791765,0.14246876435737088,0.5549000008465492,0.6072147898478051,0.04139561669467247,0.293312602500393,0.5207835540379564,0.9027293139941072,0.8609361713879728,3.168407103133528,0.2712339714781879,0.07720164387193444,5.993833108144264,0.2739739747896586,2.663018903340379,2.4986347851687913,4.0,28.0,21.0,6.0,7.0,1,1,1,1,0.0,0.0,0.0,1.0,4.0,0.0,26391.182,0.25,0.0,0.0,324.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6051702,8.517193
153,0.0,70000912.0,-103.482994,25.559584,7.0,23,0.5208333,0.07151241657696245,0.6241511284094093,886.0,3951.0,2.688225613759818,4.459371435453876,0.002258803586120261,0.13561873672778127,0.23450406302716878,0.014994808298201379,0.15930620730595987,0.2972147887232072,0.7304483078941535,0.7517525934473387,1.9612090334666232,0.06433781073271018,0.05417911980814105,6.426645507123616,0.1331898433494783,1.744921562633988,1.6625337536125098,11.0,50.0,35.0,3.0,2.0,7,1,0,1,0.0,1.0,0.0,0.0,3.0,479.57574,9374.985,0.27272728,0.0,10.0,248.36363,0.0,0.0,0.0,0.09090909,0.0,0.27272728,0.18181819,0.09090909,0.09090909,0.18181819,0.09090909,0.0,0.4285714,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,11.0021
1441,1.0,350000136.0,-103.39731,25.549385,35.0,87,0.7254902,0.07727632110548353,0.6486413070610721,1571.0,7285.0,2.4688035041036915,4.637183385468986,0.013429599154306627,0.12322826126743319,0.22370044666062033,0.01477167429550676,0.14807288370490607,0.2958278817632713,0.7003393428178444,0.6997435404038748,2.3045661460055733,0.099933609963981,0.0538931893437323,6.404571732315268,0.15786906357861719,1.664536346226722,1.5334165537911262,6.0,34.0,30.0,6.0,6.0,1,1,1,1,0.0,1.0,1.0,1.0,5.0,810.6667,17324.537,0.16666667,0.0,10.0,616.3333,52.083332,0.0,0.0,0.0,0.0,0.16666667,0.0,0.33333334,0.33333334,0.16666667,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608,10.308952
1664,1.0,350001948.0,-103.4088,25.489824,35.0,25,0.6,0.07180513788800721,0.7853209066828456,545.0,2336.0,2.8404519177358085,4.2862403169684455,0.044037614831137,0.12421724774421902,0.1921187162399292,0.016512844212558293,0.11660165382087778,0.2920495429170241,0.7974431230387556,0.7331812871705502,1.7815420316993644,0.07523100944834019,0.029356147280526816,7.637883023603247,0.1394541288734576,1.5045932157323996,1.445872285825397,3.0,22.0,19.0,9.0,6.0,1,1,0,1,1.0,0.0,0.0,1.0,3.0,8994.444,38381.316,0.33333334,0.0,17.333334,1310.6666,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,7.6009026
105,0.0,70000838.0,-103.48716,25.568031,7.0,36,0.6976744,0.09964262656426404,0.6028053896547776,929.0,4186.0,2.604518633740839,4.505922381151608,0.007574165855465202,0.13483218497429264,0.3646745953801117,0.015301399197593829,0.17961431640341669,0.3066048465580935,0.7325902067293264,0.762428305762448,2.055194416395173,0.09365123869656747,0.07427244409678185,5.631805087316408,0.1905238974851479,1.7653362922955893,1.6049524241551132,3.0,29.0,23.0,12.0,8.0,3,1,1,1,0.75,1.0,1.0,1.0,4.0,839.3333,36378.375,0.33333334,0.0,16.0,893.8333,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,24.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608,11.512925
1501,1.0,350000564.0,-103.33258,25.544136,35.0,12,0.43636364,0.05444793774087941,0.6714096654360189,703.0,3114.0,2.876150492075327,4.42959158993717,0.03724679923159299,0.4152988653264378,0.4095176383746976,0.011539829319944423,0.12945433989018837,0.2835978647723137,0.7533586089675491,0.6448833549005717,1.9160733997906594,0.07254509218726016,0.0554803702264897,5.916656781735155,0.16358108218669212,1.5291627392829905,1.476526450975182,7.0,37.0,34.0,0.0,2.0,3,1,1,1,0.8,1.0,1.0,0.0,4.0,1029.0476,15174.912,0.42857143,0.0,21.857143,604.15717,18.095238,0.0,0.0,0.14285715,0.14285715,0.2857143,0.0,0.0,0.2857143,0.14285715,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0106354,10.203592
1616,1.0,350001914.0,-103.412575,25.496529,35.0,21,0.53333336,0.0985077615994126,0.5910376093280849,335.0,1426.0,2.4098101544736035,4.256720602690284,0.024310746477611028,0.16573134358249494,0.26130567237512387,0.015351642067752667,0.16898029918101296,0.3763083564701365,0.7266895507698629,0.7126241712427851,2.2030438949812705,0.08955343267810878,0.06267761223351777,6.156921181749942,0.16417552286119602,1.501494023337293,1.4059701435601533,4.0,29.0,30.0,9.0,9.0,2,1,0,1,0.6,0.0,0.0,1.0,8.0,1200.0,27909.283,0.25,0.0,12.0,666.25,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,5.7037826,
2000,1.0,350002382.0,-103.37811,25.637535,35.0,48,0.5609756,0.04965861620230712,0.7349842007104161,766.0,3408.0,2.728534194259046,4.449089433754704,0.041902741548597966,0.6407492209041088,0.4766227122075253,0.013050652826423745,0.10462036479857821,0.2420278068622161,0.8332844673809121,0.6241958144439418,2.0610030102045043,0.06788355042044239,0.05238681401347367,6.481407603769327,0.16840261080868874,1.5574432054325433,1.4869473783527902,4.0,58.0,45.0,3.0,0.0,3,1,0,1,0.0,1.0,0.0,1.0,3.0,300.0,25849.307,0.25,0.0,13.75,843.75,18.75,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,10.596635
1629,1.0,350001914.0,-103.412575,25.496529,35.0,8,0.53333336,0.0985077615994126,0.5910376093280849,335.0,1426.0,2.4098101544736035,4.256720602690284,0.024310746477611028,0.16573134358249494,0.26130567237512387,0.015351642067752667,0.16898029918101296,0.3763083564701365,0.7266895507698629,0.7126241712427851,2.2030438949812705,0.08955343267810878,0.06267761223351777,6.156921181749942,0.16417552286119602,1.501494023337293,1.4059701435601533,3.0,45.0,44.0,9.0,6.0,2,1,1,1,0.25,1.0,0.0,1.0,5.0,1016.6666,36390.98,0.33333334,1.0,24.666666,1154.8334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,6.684612,11.156251
1995,1.0,350002359.0,-103.37451,25.561718,35.0,999,0.27272728,0.17020425644326717,0.765946794063487,47.0,173.0,1.8510723418377815,3.6808489129898394,0.04253616992463457,0.4255340505153575,0.5744574247522557,0.042551063476724826,0.27661276370921034,0.4042553242216719,0.8510680959579793,0.8084978575402118,2.418446814760249,0.14892766069858632,0.042559575527272325,6.765967998098819,0.21274893588208138,1.2553298118266654,1.1914744884409803,4.0,27.0,30.0,6.0,9.0,2,1,0,1,0.0,1.0,1.0,0.0,3.0,2083.3335,26775.78,0.5,0.0,22.25,1032.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,,
